Graph_Type,Base_Diameter,Achieved_Reduced_Diameter,QAOA_Layers_p,Formal_Strategy,Mean_AR,Max_AR,Min_AR,Std_AR,Unique_N_Tested,Total_Graphs_Tested,Baseline_Mean_AR,Absolute_AR_Lift,Improvement_Percentage
Tree,8,7,1,XX+YY_Mixer,0.8502543593654245,0.8666666532089072,0.8269535825593584,0.020733316021523576,2,3,0.8392493311007753,0.01100502826464922,1.3112942550951834
Tree,8,6,1,XX_Mixer,0.8253097683153436,0.8397791713824333,0.8191937606032383,0.008688218494640179,3,5,0.8392493311007753,-0.013939562785431625,-1.6609560793034213
Tree,8,6,1,XX+YY_Mixer,0.8240205886862814,0.8333333303225637,0.8191937425046002,0.006095997713953629,3,5,0.8392493311007753,-0.015228742414493901,-1.8145671197044144
Tree,8,5,1,XX_Mixer,0.8392493266372408,0.8666666594636024,0.8191937456918746,0.02049429583810953,5,8,0.8392493311007753,-4.4635344309540415e-09,-5.318484347314982e-07
Tree,8,5,1,XX+YY_Mixer,0.8392493262911053,0.8666666572721825,0.819193725710399,0.020494301223989753,5,8,0.8392493311007753,-4.809669995609056e-09,-5.730919069426724e-07
Tree,8,4,1,XX_Mixer,0.8392493299813741,0.8666666542153367,0.8191937289969862,0.020494297438904803,5,8,0.8392493311007753,-1.1194011273474302e-09,-1.3338123557146033e-07
Tree,8,4,1,XX+YY_Mixer,0.8392493190678751,0.8666666619598781,0.8191937417190507,0.02049430003039262,5,8,0.8392493311007753,-1.2032900120750867e-08,-1.4337694025884165e-06
Tree,8,3,1,XX_Mixer,0.8392493314299729,0.8666666561679325,0.8191937385387759,0.02049429712535132,5,8,0.8392493311007753,3.2919766912442583e-10,3.9225252487558606e-08
Tree,8,3,1,XX+YY_Mixer,0.8392493224234525,0.8666666478090991,0.8191937375528199,0.02049429999888384,5,8,0.8392493311007753,-8.677322749228722e-09,-1.03393859579815e-06
Tree,8,2,1,XX_Mixer,0.8392493200002454,0.8666666343226432,0.8191937388008161,0.02049429405147459,5,8,0.8392493311007753,-1.110052982866705e-08,-1.3226736581496449e-06
Tree,8,2,1,XX+YY_Mixer,0.8419253624687849,0.8666666405995147,0.8136422372578742,0.01993477411745583,5,8,0.8392493311007753,0.002676031368009646,0.31886011329907316
Tree,8,1,1,XX_Mixer,0.906310513441134,0.9230768905068618,0.892857124731963,0.013416210191454891,5,8,0.8392493311007753,0.06706118234035874,7.990614928748292
Tree,8,1,1,XX+YY_Mixer,0.9501189061406521,0.999997566182275,0.9230766056680684,0.025908558678141343,5,8,0.8392493311007753,0.11086957503987682,13.21056459996914
Tree,8,8,2,Standard_QAOA,0.9216376956198494,0.933333261375916,0.9090908806442118,0.008771189100393867,5,8,0.9216376956198494,0.0,0.0
Tree,8,7,2,XX_Mixer,0.9200955627212104,0.9333332725822078,0.8983821119790694,0.018954538888873287,2,3,0.9216376956198494,-0.001542132898639026,-0.16732528475865574
Tree,8,7,2,XX+YY_Mixer,0.9200955291844991,0.933333239432132,0.8983821357912116,0.018954493267263575,2,3,0.9216376956198494,-0.0015421664353503228,-0.16732892357588905
Tree,8,6,2,XX_Mixer,0.9204211164077151,0.9285713142486216,0.9107138913087398,0.00687129583812872,3,5,0.9216376956198494,-0.001216579212134361,-0.13200189379365046
Tree,8,6,2,XX+YY_Mixer,0.9204210280736019,0.928571226658756,0.9107139012076292,0.006871249378294532,3,5,0.9216376956198494,-0.0012166675462474963,-0.13201147826632936
Tree,8,5,2,XX_Mixer,0.9216369806168928,0.9333312876594624,0.9090908943736724,0.008770424066766796,5,8,0.9216376956198494,-7.150029566194149e-07,-7.757961290185057e-05
Tree,8,5,2,XX+YY_Mixer,0.9216370126129307,0.9333327183453624,0.9090908865800018,0.008771774383518595,5,8,0.9216376956198494,-6.830069186891663e-07,-7.410796259041993e-05
Tree,8,4,2,XX_Mixer,0.9200961475661448,0.9333333037645654,0.89838201542284,0.011594520563968563,5,8,0.9216376956198494,-0.0015415480537046555,-0.16726182761740058
Tree,8,4,2,XX+YY_Mixer,0.9273193766035099,0.9545450883890338,0.9107141440562282,0.01312442465139852,5,8,0.9216376956198494,0.005681680983660509,0.616476627492898
Tree,8,3,2,XX_Mixer,0.9178637690033689,0.933333248579791,0.8983809319175481,0.011448069303278088,5,8,0.9216376956198494,-0.003773926616480572,-0.4094804969910014
Tree,8,3,2,XX+YY_Mixer,0.9421073000401068,0.9790788246071974,0.8983812275077534,0.02590307422128236,5,8,0.9216376956198494,0.02046960442025736,2.2210033853368465
Tree,8,2,2,XX_Mixer,0.9163221398566561,0.9333323320570496,0.8983816929624296,0.013238293855270035,5,8,0.9216376956198494,-0.005315555763193314,-0.5767511234030337
Tree,8,2,2,XX+YY_Mixer,0.9626004965971806,0.9668683828289956,0.9545447553595856,0.004267295128624456,5,8,0.9216376956198494,0.04096280097733118,4.444566576650444
Tree,8,1,2,XX_Mixer,0.9347680884248206,0.9583270745499716,0.9230707414692938,0.013836411708577592,5,8,0.9216376956198494,0.013130392804971192,1.4246805298192928
Tree,8,1,2,XX+YY_Mixer,0.9897253835958848,0.9999931253687668,0.9607349163021456,0.016965862046966547,5,8,0.9216376956198494,0.06808768797603537,7.387684802783902
Tree,8,8,3,Standard_QAOA,0.9529604678184755,0.9642856879472717,0.9230792049371204,0.015891800691073512,5,8,0.9529604678184755,0.0,0.0
Tree,8,7,3,XX_Mixer,0.9539681307729181,0.9642856491549764,0.9333331828321528,0.01787038912252729,2,3,0.9529604678184755,0.0010076629544425453,0.1057402681927924
Tree,8,7,3,XX+YY_Mixer,0.9539679828712279,0.9642855071227892,0.9333332880294148,0.017870169933224576,2,3,0.9529604678184755,0.001007515052752317,0.10572474795924411
Tree,8,6,3,XX_Mixer,0.9619961129079477,0.9642853116336602,0.9583332712007978,0.0024655581298150945,3,5,0.9529604678184755,0.009035645089472188,0.9481657838500537
Tree,8,6,3,XX+YY_Mixer,0.9471611587881041,0.9642855850174484,0.9230768543978024,0.01968742151362391,3,5,0.9529604678184755,-0.005799309030371402,-0.6085571465149259
Tree,8,5,3,XX_Mixer,0.9577677192340518,0.9642853773363717,0.9333328778436492,0.010444672305510251,5,8,0.9529604678184755,0.0048072514155762525,0.5044544425416775
Tree,8,5,3,XX+YY_Mixer,0.9577680073700152,0.9642856408158011,0.9333331464735344,0.010444597701468473,5,8,0.9529604678184755,0.004807539551539675,0.5044846784195709
Tree,8,4,3,XX_Mixer,0.9533030039973032,0.9642854231308656,0.9285705037144726,0.014213242113229196,5,8,0.9529604678184755,0.00034253617882762377,0.03594442690909941
Tree,8,4,3,XX+YY_Mixer,0.9776312842320681,0.9999994008070014,0.9615381386486443,0.018572861340377052,5,8,0.9529604678184755,0.02467081641359259,2.588860424616481
Tree,8,3,3,XX_Mixer,0.957766665819137,0.9642854177417708,0.9333329289460944,0.010444030511006525,5,8,0.9529604678184755,0.00480619800066151,0.5043439012390405
Tree,8,3,3,XX+YY_Mixer,0.9910708056712908,0.999999765338762,0.9642847192543204,0.016532636922494123,5,8,0.9529604678184755,0.03811033785281526,3.9991520256929163
Tree,8,2,3,XX_Mixer,0.9529584869866674,0.9642853974041068,0.923076093068704,0.015891738409051153,5,8,0.9529604678184755,-1.9808318081349086e-06,-0.00020786085834908176
Tree,8,2,3,XX+YY_Mixer,0.9962528428435828,0.9999997475682996,0.9812284386803752,0.007219337266580903,5,8,0.9529604678184755,0.0432923750251073,4.542935041598581
Tree,8,1,3,XX_Mixer,0.9350051786822184,0.9584542499059564,0.9129727240530868,0.018753671588891206,5,8,0.9529604678184755,-0.017955289136257102,-1.8841588652004095
Tree,8,1,3,XX+YY_Mixer,0.9705954029448971,0.999040118328665,0.9323510344653002,0.022447094061325314,5,8,0.9529604678184755,0.017634935126421558,1.8505421496435823
Tree,9,9,1,Standard_QAOA,0.8369617067472344,0.8749999897221624,0.8045583098948477,0.026558421540134707,3,7,0.8369617067472344,0.0,0.0
Tree,9,8,1,XX_Mixer,0.8384900020156987,0.838490006376247,0.8384899976551504,6.166746522002105e-09,1,2,0.8369617067472344,0.0015282952684643192,0.18260038137274903
Tree,9,8,1,XX+YY_Mixer,0.835911654433927,0.8384899855557514,0.8333333233121026,0.0036463108407726653,1,2,0.8369617067472344,-0.001050052313307348,-0.1254600186415061
Tree,9,7,1,XX_Mixer,0.8556267651187994,0.8749999975020956,0.8252136430020381,0.026666076719244813,3,3,0.8369617067472344,0.01866505837156507,2.2300970547511545
Tree,9,7,1,XX+YY_Mixer,0.8556267545529916,0.8749999805954504,0.8252136216738525,0.026666084093647454,3,3,0.8369617067472344,0.018665047805757284,2.2300957923507725
Tree,9,6,1,XX_Mixer,0.8317036625271272,0.8666666596204633,0.8045583171283907,0.025044642419432522,2,5,0.8369617067472344,-0.0052580442201071165,-0.6282299629384438
Tree,9,6,1,XX+YY_Mixer,0.8304144952410597,0.8666666479085027,0.7981125115513921,0.02688922120036338,2,5,0.8369617067472344,-0.006547211506174655,-0.782259385751317
Tree,9,5,1,XX_Mixer,0.8369617007542756,0.8749999855071184,0.8045582912506859,0.026558427100234535,3,7,0.8369617067472344,-5.9929587958862385e-09,-7.160373942527499e-07
Tree,9,5,1,XX+YY_Mixer,0.8353041991541883,0.8749999745415948,0.7981125003924091,0.027937356586454295,3,7,0.8369617067472344,-0.0016575075930460592,-0.198038641395888
Tree,9,4,1,XX_Mixer,0.8360408651973782,0.8749999949656528,0.7981124872703944,0.02794472793399158,3,7,0.8369617067472344,-0.0009208415498561662,-0.11002194514190167
Tree,9,4,1,XX+YY_Mixer,0.8369616836821681,0.8749999764744567,0.8045582823871514,0.02655843720745566,3,7,0.8369617067472344,-2.3065066301342085e-08,-2.755809031094397e-06
Tree,9,3,1,XX_Mixer,0.8369616897772103,0.8749999949082644,0.8045582413554572,0.026558442567507033,3,7,0.8369617067472344,-1.6970024052653798e-08,-2.0275747284312504e-06
Tree,9,3,1,XX+YY_Mixer,0.8369616606819955,0.8749999855077775,0.8045582373759205,0.026558445761854833,3,7,0.8369617067472344,-4.60652388456495e-08,-5.5038645704207085e-06
Tree,9,2,1,XX_Mixer,0.839224539940154,0.8749999801045844,0.7981124901732063,0.02814161935320387,3,8,0.8369617067472344,0.0022628331929196444,0.270362810470017
Tree,9,2,1,XX+YY_Mixer,0.8500892203838635,0.947139508261041,0.80455763482241,0.04629636002827595,3,8,0.8369617067472344,0.013127513636629118,1.5684724319882986
Tree,9,1,1,XX_Mixer,0.914646407913119,0.9545453760032182,0.8999999634352602,0.021183223169544314,3,6,0.8369617067472344,0.07768470116588466,9.2817509498491
Tree,9,1,1,XX+YY_Mixer,0.9350028042864441,0.958333001580134,0.913806899694168,0.018532592481400656,3,6,0.8369617067472344,0.09804109753920975,11.713928695762725
Tree,9,9,2,Standard_QAOA,0.91878931201202,0.9545454170224392,0.8999999666327538,0.01925174792346753,3,7,0.91878931201202,0.0,0.0
Tree,9,8,2,XX_Mixer,0.8999997158279431,0.8999997896810612,0.899999641974825,1.0444408130954887e-07,1,2,0.91878931201202,-0.01878959618407683,-2.045038610966234
Tree,9,8,2,XX+YY_Mixer,0.919244914511196,0.9333332283409232,0.9051566006814687,0.019923884488968757,1,2,0.91878931201202,0.00045560249917608875,0.04958726589650712
Tree,9,7,2,XX_Mixer,0.9348484134201934,0.954545370069447,0.9166665586485528,0.01898480284173566,3,3,0.91878931201202,0.01605910140817346,1.7478546167462785
Tree,9,7,2,XX+YY_Mixer,0.9292926764781324,0.9545449654881676,0.916666420855668,0.021869123786679392,3,3,0.91878931201202,0.010503364466112441,1.1431744284346912
Tree,9,6,2,XX_Mixer,0.9233330847752266,0.9333332571930922,0.8999999468991345,0.014906979741949931,2,5,0.91878931201202,0.0045437727632066105,0.49453914012739053
Tree,9,6,2,XX+YY_Mixer,0.9176979105683994,0.9333333160966129,0.8999999462516388,0.015495956411679081,2,5,0.91878931201202,-0.001091401443620521,-0.11878691113967191
Tree,9,5,2,XX_Mixer,0.9240049163761341,0.958333137585526,0.8999998472450847,0.025032454600064608,3,7,0.91878931201202,0.005215604364114168,0.5676605393561582
Tree,9,5,2,XX+YY_Mixer,0.9187891883190022,0.9545452737265652,0.90000014269889,0.019251841679737532,3,7,0.91878931201202,-1.236930177173079e-07,-1.3462609555877125e-05
Tree,9,4,2,XX_Mixer,0.9287668121360461,0.958333267634972,0.8999998422378813,0.022773507411688505,3,7,0.91878931201202,0.009977500124026095,1.0859399422242697
Tree,9,4,2,XX+YY_Mixer,0.9251948882298678,0.9545454194464166,0.9051552157904066,0.016399478038366593,3,7,0.91878931201202,0.006405576217847875,0.6971757435685184
Tree,9,3,2,XX_Mixer,0.9251953940963025,0.954545406329328,0.905156360793462,0.016399484533154592,3,7,0.91878931201202,0.006406082084282505,0.6972308015048719
Tree,9,3,2,XX+YY_Mixer,0.9438841070283719,0.9999999443782176,0.9166666271221724,0.027079875994921287,3,7,0.91878931201202,0.025094795016351923,2.731289392276216
Tree,9,2,2,XX_Mixer,0.9234757490532312,0.95454528851172,0.8999308451185832,0.018727445396888358,3,8,0.91878931201202,0.004686437041211189,0.5100665604118259
Tree,9,2,2,XX+YY_Mixer,0.9614773942512329,0.9999986626649232,0.9333369239406198,0.02336847154292218,3,8,0.91878931201202,0.04268808223921294,4.646123075347059
Tree,9,1,2,XX_Mixer,0.93423484107054,0.9583258329856088,0.9049577775236064,0.025896914841235814,3,6,0.91878931201202,0.015445529058520036,1.6810740891942344
Tree,9,1,2,XX+YY_Mixer,0.9886715673848117,0.9999997608684168,0.9651525578691104,0.015154456248194097,3,6,0.91878931201202,0.06988225537279169,7.605906431340537
Tree,9,9,3,Standard_QAOA,0.9577919830265241,0.9666665772052604,0.9333331146310664,0.011871764861529447,3,7,0.9577919830265241,0.0,0.0
Tree,9,8,3,XX_Mixer,0.949999440623049,0.9666664962317904,0.9333323850143076,0.023570776086708618,1,2,0.9577919830265241,-0.007792542403475156,-0.8135944486454694
Tree,9,8,3,XX+YY_Mixer,0.9499996760465318,0.9666665623836328,0.9333327897094308,0.02357053670045908,1,2,0.9577919830265241,-0.007792306979992336,-0.8135698688320033
Tree,9,7,3,XX_Mixer,0.9598479457308292,0.9666658324270764,0.9545451972582228,0.006200740447855024,3,3,0.9577919830265241,0.002055962704305081,0.21465649543322032
Tree,9,7,3,XX+YY_Mixer,0.9598479614205001,0.9666652958328618,0.9545453225154646,0.0062003358911869415,3,3,0.9577919830265241,0.002055978393975977,0.21465813354161692
Tree,9,6,3,XX_Mixer,0.9583326090074855,0.9666664247852323,0.9333325559371928,0.01443373490208644,2,5,0.9577919830265241,0.0005406259809613845,0.056445030919246374
Tree,9,6,3,XX+YY_Mixer,0.9583323170432806,0.9666665641773208,0.9333327233736364,0.014433411571197223,2,5,0.9577919830265241,0.0005403340167564608,0.056414547869680524
Tree,9,5,3,XX_Mixer,0.957791439453579,0.9666665311630158,0.9333327537679832,0.011871718175358552,3,7,0.9577919830265241,-5.435729450997684e-07,-5.675271402691571e-05
Tree,9,5,3,XX+YY_Mixer,0.9577921715092764,0.9666665216295496,0.9333325250047724,0.011871929794057663,3,7,0.9577919830265241,1.8848275229466083e-07,1.967888180678593e-05
Tree,9,4,3,XX_Mixer,0.9537660151326478,0.9666663974200292,0.9333322901953072,0.013077384278148611,3,7,0.9577919830265241,-0.0040259678938763255,-0.42033844145935334
Tree,9,4,3,XX+YY_Mixer,0.9797547657565956,0.9999996127590132,0.9583327927637304,0.0191586266218246,3,7,0.9577919830265241,0.021962782730071462,2.2930639553560814
Tree,9,3,3,XX_Mixer,0.9537663232916719,0.966666422985885,0.9333329294768968,0.013076812299758173,3,7,0.9577919830265241,-0.004025659734852249,-0.42030626756047573
Tree,9,3,3,XX+YY_Mixer,0.99519930112469,0.9999996582055418,0.9666658758988204,0.012582433548452805,3,7,0.9577919830265241,0.03740731809816589,3.905578534909283
Tree,9,2,3,XX_Mixer,0.9481889702367001,0.966662929874321,0.9143018996446038,0.01896688920070034,3,8,0.9577919830265241,-0.009603012789824006,-1.0026198757145026
Tree,9,2,3,XX+YY_Mixer,0.9819867291015622,0.999999081883859,0.9425414270091148,0.02083754622300658,3,8,0.9577919830265241,0.02419474607503802,2.526096115211271
Tree,9,1,3,XX_Mixer,0.9369812209263687,0.9565533702317444,0.9026197366004,0.02041859816829349,3,6,0.9577919830265241,-0.020810762100155422,-2.172785163057594
Tree,9,1,3,XX+YY_Mixer,0.9639020068119294,0.9997908648889648,0.9139114491760116,0.0374947644455754,3,6,0.9577919830265241,0.006110023785405261,0.6379280567893473
Tree,10,10,1,Standard_QAOA,0.8482142781659299,0.874999988929629,0.8214285674022308,0.037880715439826254,2,2,0.8482142781659299,0.0,0.0
Tree,10,7,1,XX_Mixer,0.8214285595068848,0.8214285595068848,0.8214285595068848,0.0,1,1,0.8482142781659299,-0.02678571865904511,-3.157895280537263
Tree,10,7,1,XX+YY_Mixer,0.8214285575419024,0.8214285575419024,0.8214285575419024,0.0,1,1,0.8482142781659299,-0.02678572062402751,-3.1578955121983476
Tree,10,6,1,XX_Mixer,0.8482142710210018,0.8749999841190612,0.8214285579229423,0.03788071874111031,2,2,0.8482142781659299,-7.144928093616443e-09,-8.423494248488391e-07
Tree,10,6,1,XX+YY_Mixer,0.8482142746771999,0.8749999910311832,0.8214285583232167,0.03788072334568188,2,2,0.8482142781659299,-3.4887299715791187e-09,-4.1130290557271713e-07
Tree,10,5,1,XX_Mixer,0.8482142688352172,0.8749999823173186,0.8214285553531159,0.037880719284227586,2,2,0.8482142781659299,-9.330712646971051e-09,-1.1000419218533543e-06
Tree,10,5,1,XX+YY_Mixer,0.8482142731149591,0.8749999879333576,0.8214285582965607,0.03788072117403707,2,2,0.8482142781659299,-5.050970752762396e-09,-5.95482872993363e-07
Tree,10,4,1,XX_Mixer,0.8482142699382631,0.8749999791946724,0.8214285606818539,0.037880713308196506,2,2,0.8482142781659299,-8.227666770110886e-09,-9.699986173188857e-07
Tree,10,4,1,XX+YY_Mixer,0.8482142603958586,0.8749999810462864,0.8214285397454307,0.037880729421772126,2,2,0.8482142781659299,-1.777007130332464e-08,-2.094997898614531e-06
Tree,10,3,1,XX_Mixer,0.8482142634738059,0.8749999659014068,0.821428561046205,0.03788070365080316,2,2,0.8482142781659299,-1.4692123961879133e-08,-1.7321241035516996e-06
Tree,10,3,1,XX+YY_Mixer,0.8482142640191863,0.8749999842902542,0.8214285437481186,0.037880728885275966,2,2,0.8482142781659299,-1.4146743554377395e-08,-1.6678266233582514e-06
Tree,10,2,1,XX_Mixer,0.8482142645768914,0.8749999789344606,0.8214285502193223,0.037880720522326036,2,2,0.8482142781659299,-1.358903845005699e-08,-1.6020761262637774e-06
Tree,10,2,1,XX+YY_Mixer,0.8660711616443045,0.874999951061263,0.857142372227346,0.012627215089036093,2,2,0.8482142781659299,0.017856883478374663,2.1052325972378236
Tree,10,1,1,XX_Mixer,0.9047618729406288,0.9166666367013312,0.8928571091799264,0.016835878367233027,2,2,0.8482142781659299,0.05654759477469895,6.666663864344542
Tree,10,1,1,XX+YY_Mixer,0.94671315239127,0.9583329735165024,0.9350933312660376,0.016432908627653075,2,2,0.8482142781659299,0.0984988742253401,11.61249895938105
Tree,10,10,2,Standard_QAOA,0.92261900130966,0.928571401111626,0.9166666015076942,0.008417964528607111,2,2,0.92261900130966,0.0,0.0
Tree,10,7,2,XX_Mixer,0.9285713241538848,0.9285713241538848,0.9285713241538848,0.0,1,1,0.92261900130966,0.0059523228442247555,0.6451550245307562
Tree,10,7,2,XX+YY_Mixer,0.9285713827299664,0.9285713827299664,0.9285713827299664,0.0,1,1,0.92261900130966,0.005952381420306407,0.6451613734225056
Tree,10,6,2,XX_Mixer,0.9226189667290075,0.9285713209331666,0.9166666125248484,0.008417900043570388,2,2,0.92261900130966,-3.458065256367604e-08,-3.74809672406364e-06
Tree,10,6,2,XX+YY_Mixer,0.9226189663645377,0.9285713885575904,0.916666544171485,0.008417996194385727,2,2,0.92261900130966,-3.4945122351359714e-08,-3.7876005481954116e-06
Tree,10,5,2,XX_Mixer,0.9226190026700086,0.9285714133759174,0.9166665919640998,0.008417979949111027,2,2,0.92261900130966,1.3603486115343344e-09,1.4744424400573975e-07
Tree,10,5,2,XX+YY_Mixer,0.9226189413253146,0.9285713738723008,0.9166665087783284,0.00841801083705889,2,2,0.92261900130966,-5.998434537968222e-08,-6.5015293739381365e-06
Tree,10,4,2,XX_Mixer,0.9226189718961832,0.9285713405877632,0.9166666032046034,0.008417920531877393,2,2,0.92261900130966,-2.9413476765327573e-08,-3.188041512647698e-06
Tree,10,4,2,XX+YY_Mixer,0.9017856237238628,0.9285713633170936,0.8749998841306321,0.03788075621094087,2,2,0.92261900130966,-0.020833377585797175,-2.2580694258652967
Tree,10,3,2,XX_Mixer,0.9226189493958763,0.92857128355394,0.9166666152378125,0.008417871694110408,2,2,0.92261900130966,-5.191378371627309e-08,-5.626784581997698e-06
Tree,10,3,2,XX+YY_Mixer,0.922618916574875,0.9285712721783188,0.9166665609714312,0.008417902022457692,2,2,0.92261900130966,-8.473478496640041e-08,-9.184157799277836e-06
Tree,10,2,2,XX_Mixer,0.9226183279061878,0.92857131552214,0.9166653402902356,0.008418795823118677,2,2,0.92261900130966,-6.734034722066795e-07,-7.298825097367186e-05
Tree,10,2,2,XX+YY_Mixer,0.9478993766628643,0.9583327007591644,0.937466052566564,0.014754948437621814,2,2,0.92261900130966,0.025280375353204265,2.7400666274289507
Tree,10,1,2,XX_Mixer,0.9434486648281709,0.958327183378224,0.9285701462781178,0.021041402721504725,2,2,0.92261900130966,0.0208296635185109,2.2576668688747077
Tree,10,1,2,XX+YY_Mixer,0.9997465501957163,0.9997869987252984,0.9997061016661344,5.7202859112896565e-05,2,2,0.92261900130966,0.07712754888605633,8.359631524667668
Tree,10,10,3,Standard_QAOA,0.943451896007572,0.9583324465599908,0.928571345455153,0.02104427640680935,2,2,0.943451896007572,0.0,0.0
Tree,10,7,3,XX_Mixer,0.928571331483549,0.928571331483549,0.928571331483549,0.0,1,1,0.943451896007572,-0.014880564524022977,-1.5772467665806194
Tree,10,7,3,XX+YY_Mixer,0.9285713615773424,0.9285713615773424,0.9285713615773424,0.0,1,1,0.943451896007572,-0.01488053443022952,-1.5772435768267394
Tree,10,6,3,XX_Mixer,0.9462127622119746,0.9583316529747068,0.9340938714492424,0.017138699677573907,2,2,0.943451896007572,0.0027608662044026344,0.2926345493698045
Tree,10,6,3,XX+YY_Mixer,0.9462144648985578,0.9583327461700571,0.9340961836270584,0.017137837726806306,2,2,0.943451896007572,0.002762568890985806,0.2928150234978842
Tree,10,5,3,XX_Mixer,0.9226197971332957,0.9285712254960056,0.9166683687705858,0.008416590706036241,2,2,0.943451896007572,-0.020832098874276284,-2.208072182845991
Tree,10,5,3,XX+YY_Mixer,0.9613086273828337,0.9642844639923316,0.9583327907733358,0.0042084684925582675,2,2,0.943451896007572,0.01785673137526178,1.8927018378813525
Tree,10,4,3,XX_Mixer,0.9613078184293897,0.9642827923024814,0.958332844556298,0.004207248399031861,2,2,0.943451896007572,0.01785592242181777,1.8926160938760213
Tree,10,4,3,XX+YY_Mixer,0.9434515727229282,0.9583318687323134,0.9285712767135432,0.021043916428598562,2,2,0.943451896007572,-3.2328464372177734e-07,-3.426615019693413e-05
Tree,10,3,3,XX_Mixer,0.943451721881368,0.958332595487081,0.928570848275655,0.02104473327315926,2,2,0.943451896007572,-1.7412620390011568e-07,-1.8456288512108536e-05
Tree,10,3,3,XX+YY_Mixer,0.9613079212853961,0.9642840636502892,0.958331778920503,0.004208900895984924,2,2,0.943451896007572,0.01785602527782415,1.8926269959693673
Tree,10,2,3,XX_Mixer,0.961307429432002,0.9642828407442228,0.9583320181197812,0.004207867031380966,2,2,0.943451896007572,0.017855533424430026,1.8925748625859693
Tree,10,2,3,XX+YY_Mixer,0.9826988283486684,0.99977860125093,0.9656190554464068,0.024154446480630823,2,2,0.943451896007572,0.03924693234109644,4.159929351690174
Tree,10,1,3,XX_Mixer,0.9256599443334295,0.9276799108338342,0.9236399778330248,0.0028566640204116473,2,2,0.943451896007572,-0.017791951674142492,-1.885835594738123
Tree,10,1,3,XX+YY_Mixer,0.9865602115372336,0.9989211484199768,0.9741992746544904,0.017481004583213243,2,2,0.943451896007572,0.043108315529661656,4.569211818014692
Tree,11,11,1,Standard_QAOA,0.8333333255948493,0.8333333255948493,0.8333333255948493,0.0,1,1,0.8333333255948493,0.0,0.0
Tree,11,8,1,XX_Mixer,0.8333333274811765,0.8333333274811765,0.8333333274811765,0.0,1,1,0.8333333255948493,1.8863272055469338e-09,2.2635926676764514e-07
Tree,11,8,1,XX+YY_Mixer,0.8333333176800974,0.8333333176800974,0.8333333176800974,0.0,1,1,0.8333333255948493,-7.914751853910218e-09,-9.497702312889642e-07
Tree,11,7,1,XX_Mixer,0.8333333160412908,0.8333333160412908,0.8333333160412908,0.0,1,1,0.8333333255948493,-9.553558499852954e-09,-1.1464270306282832e-06
Tree,11,7,1,XX+YY_Mixer,0.8333333106909806,0.8333333106909806,0.8333333106909806,0.0,1,1,0.8333333255948493,-1.490386869473781e-08,-1.7884642599765398e-06
Tree,11,6,1,XX_Mixer,0.8333333093741887,0.8333333093741887,0.8333333093741887,0.0,1,1,0.8333333255948493,-1.622066059248084e-08,-1.9464792891730595e-06
Tree,11,6,1,XX+YY_Mixer,0.8333333137402738,0.8333333137402738,0.8333333137402738,0.0,1,1,0.8333333255948493,-1.1854575543424062e-08,-1.4225490784209354e-06
Tree,11,5,1,XX_Mixer,0.8333333195973848,0.8333333195973848,0.8333333195973848,0.0,1,1,0.8333333255948493,-5.997464525009377e-09,-7.196957496843501e-07
Tree,11,5,1,XX+YY_Mixer,0.8333333063620939,0.8333333063620939,0.8333333063620939,0.0,1,1,0.8333333255948493,-1.9232755388287615e-08,-2.307930668026375e-06
Tree,11,4,1,XX_Mixer,0.8333333144189422,0.8333333144189422,0.8333333144189422,0.0,1,1,0.8333333255948493,-1.1175907088656345e-08,-1.3411088630925407e-06
Tree,11,4,1,XX+YY_Mixer,0.8333333232053856,0.8333333232053856,0.8333333232053856,0.0,1,1,0.8333333255948493,-2.389463737983988e-09,-2.867356512207577e-07
Tree,11,3,1,XX_Mixer,0.8333333152414499,0.8333333152414499,0.8333333152414499,0.0,1,1,0.8333333255948493,-1.035339936006352e-08,-1.242407934744847e-06
Tree,11,3,1,XX+YY_Mixer,0.8333332698293047,0.8333332698293047,0.8333332698293047,0.0,1,1,0.8333333255948493,-5.5765544626495966e-08,-6.691865417321389e-06
Tree,11,2,1,XX_Mixer,0.8666666326300516,0.899999961296728,0.8333333039633752,0.047140445479453605,1,2,0.8333333255948493,0.03333330703520232,3.9999968813689732
Tree,11,2,1,XX+YY_Mixer,0.8999983943235491,0.9666635294382528,0.8333332592088454,0.09427873821664888,1,2,0.8333333255948493,0.06666506872869982,7.999808321731646
Tree,11,11,2,Standard_QAOA,0.933333304775621,0.933333304775621,0.933333304775621,0.0,1,1,0.933333304775621,0.0,0.0
Tree,11,8,2,XX_Mixer,0.933333180861034,0.933333180861034,0.933333180861034,0.0,1,1,0.933333304775621,-1.2391458703575609e-07,-1.3276563302918446e-05
Tree,11,8,2,XX+YY_Mixer,0.9333332876080678,0.9333332876080678,0.9333332876080678,0.0,1,1,0.933333304775621,-1.716755326786057e-08,-1.839380763551318e-06
Tree,11,7,2,XX_Mixer,0.9333333189241572,0.9333333189241572,0.9333333189241572,0.0,1,1,0.933333304775621,1.4148536120472954e-08,1.51591463071966e-06
Tree,11,7,2,XX+YY_Mixer,0.9333332541557684,0.9333332541557684,0.9333332541557684,0.0,1,1,0.933333304775621,-5.061985264287472e-08,-5.423555806255519e-06
