Detailed_Label,Total_Vertices,Graph_Instance_ID,Base_Diameter,Achieved_Reduced_Diameter,Auxiliary_Shortcuts_Added,Formal_Strategy,QAOA_Layers_p,Approximation_Ratio_AR,Physical_Circuit_Depth,Optimization_Iterations,Converged_Expectation_Value,Evaluated_Classical_Cut,Hypothesis_Category,Mixer_Type,Graph_Type,Original_Edges,Target_Reduced_Diameter,Mixer_Strategy_Case,Compiler_Opt_Level,Dominant_Measured_Bitstring
N14_id1_Mix2_Diam_4_p_2,14,1,6,4,1,XX+YY_Mixer,2,0.921052069133769,16,4692,17.49998931354161,19,Intermediate_Sweep,XX+YY_Driver,Bipartite,19,4,2,0,1111111
N14_id1_Mix2_Diam_4_p_3,14,1,6,4,1,XX+YY_Mixer,3,0.9473665957939,23,5459,17.9999653200841,19,Intermediate_Sweep,XX+YY_Driver,Bipartite,19,4,2,0,1111111
N14_id1_Mix1_Diam_3_p_1,14,1,6,3,3,XX_Mixer,1,0.7672289291744812,12,1295,14.577349654315142,19,Intermediate_Sweep,Standard_Rxx,Bipartite,19,3,1,0,1111111
N14_id1_Mix1_Diam_3_p_2,14,1,6,3,3,XX_Mixer,2,0.9210525339831692,22,3358,17.499998145680216,19,Intermediate_Sweep,Standard_Rxx,Bipartite,19,3,1,0,1111111
N14_id1_Mix1_Diam_3_p_3,14,1,6,3,3,XX_Mixer,3,0.9473677515177747,32,6104,17.99998727883772,19,Intermediate_Sweep,Standard_Rxx,Bipartite,19,3,1,0,1111111
N14_id1_Mix2_Diam_3_p_1,14,1,6,3,3,XX+YY_Mixer,1,0.7672289320516421,13,1480,14.5773497089812,19,Intermediate_Sweep,XX+YY_Driver,Bipartite,19,3,2,0,1111111
N14_id1_Mix2_Diam_3_p_2,14,1,6,3,3,XX+YY_Mixer,2,0.9473678744684078,24,5913,17.999989614899746,19,Intermediate_Sweep,XX+YY_Driver,Bipartite,19,3,2,0,11111110000000
N14_id1_Mix2_Diam_3_p_3,14,1,6,3,3,XX+YY_Mixer,3,0.9926523828790724,35,15042,18.860395274702377,19,Intermediate_Sweep,XX+YY_Driver,Bipartite,19,3,2,0,1111111
N14_id1_Mix1_Diam_2_p_1,14,1,6,2,13,XX_Mixer,1,0.7672289323661019,15,3525,14.577349714955936,19,Intermediate_Sweep,Standard_Rxx,Bipartite,19,2,1,0,1111111
N14_id1_Mix1_Diam_2_p_2,14,1,6,2,13,XX_Mixer,2,0.8947366453684276,28,12648,16.999996262000124,18,Intermediate_Sweep,Standard_Rxx,Bipartite,19,2,1,0,11101110000000
